2019.05.22,14:00,1315.060,1316.930,1312.360,1313.880,346
2019.05.22,15:00,1313.800,1313.800,1308.270,1309.430,511
2019.05.22,16:00,1309.580,1313.610,1305.780,1312.400,753
2019.05.22,17:00,1312.410,1312.700,1295.360,1305.630,1657
2019.05.22,18:00,1305.770,1310.490,1304.590,1308.220,1064
2019.05.22,19:00,1307.950,1325.550,1306.500,1314.370,1098
2019.05.22,20:00,1313.810,1318.990,1307.660,1317.860,673
2019.05.22,21:00,1318.180,1318.260,1312.800,1313.100,253
2019.05.22,22:00,1312.180,1316.460,1312.180,1315.500,525
2019.05.22,23:00,1315.490,1316.360,1314.240,1314.600,166
2019.05.23,00:00,1313.850,1314.000,1310.920,1313.310,152
2019.05.23,02:00,1312.510,1315.240,1312.510,1313.300,120
2019.05.23,03:00,1313.200,1313.920,1311.530,1311.770,213
2019.05.23,04:00,1311.780,1313.220,1310.490,1311.400,382
2019.05.23,05:00,1311.380,1312.560,1311.130,1311.460,194
2019.05.23,06:00,1311.480,1316.370,1309.030,1313.810,344
2019.05.23,07:00,1313.820,1314.790,1312.720,1313.260,174
2019.05.23,08:00,1313.270,1313.320,1310.960,1311.470,306
2019.05.23,09:00,1311.480,1312.100,1309.840,1311.990,322
2019.05.23,10:00,1311.890,1314.220,1310.810,1312.170,378
2019.05.23,11:00,1311.970,1315.180,1307.890,1308.070,481
2019.05.23,12:00,1308.080,1311.370,1306.400,1308.250,604
2019.05.23,13:00,1308.470,1311.290,1305.560,1307.620,545
2019.05.23,14:00,1308.200,1309.600,1306.350,1308.060,471
2019.05.23,15:00,1308.050,1317.250,1306.860,1316.010,569
2019.05.23,16:00,1315.720,1318.350,1310.560,1313.130,1206
2019.05.23,17:00,1313.520,1314.640,1308.360,1310.030,1226
2019.05.23,18:00,1310.150,1312.870,1308.910,1310.970,864
2019.05.23,19:00,1310.980,1316.950,1310.320,1313.440,571
2019.05.23,20:00,1313.430,1313.900,1305.310,1311.570,881
2019.05.23,21:00,1311.570,1311.650,1303.730,1305.340,543
2019.05.23,22:00,1305.500,1307.320,1304.670,1305.550,517
2019.05.23,23:00,1305.540,1308.250,1304.550,1307.310,644
2019.05.24,00:00,1307.280,1307.340,1305.240,1307.020,237
2019.05.24,02:00,1304.480,1309.860,1304.310,1308.140,178
2019.05.24,03:00,1308.020,1309.370,1306.900,1309.060,155
2019.05.24,04:00,1309.170,1310.360,1309.030,1309.880,634
2019.05.24,05:00,1309.740,1317.010,1309.740,1315.040,632
2019.05.24,06:00,1315.280,1315.310,1313.170,1313.980,484
2019.05.24,07:00,1313.990,1317.670,1313.990,1317.660,316
2019.05.24,08:00,1317.830,1318.600,1316.510,1317.820,165
2019.05.24,09:00,1317.830,1325.900,1317.700,1321.980,359
2019.05.24,10:00,1321.770,1325.180,1320.590,1323.620,634
2019.05.24,11:00,1323.460,1331.640,1322.650,1331.280,656
2019.05.24,12:00,1332.060,1337.050,1325.420,1331.400,767
2019.05.24,13:00,1331.390,1332.870,1326.830,1331.410,623
2019.05.24,14:00,1331.430,1335.520,1330.840,1333.420,444
2019.05.24,15:00,1333.430,1335.980,1330.940,1332.030,820
2019.05.24,16:00,1331.930,1335.820,1326.900,1327.510,1017
2019.05.24,17:00,1327.070,1330.990,1320.990,1328.560,1101
2019.05.24,18:00,1328.840,1332.070,1319.230,1323.580,1115
2019.05.24,19:00,1323.550,1327.090,1322.110,1324.580,773
2019.05.24,20:00,1324.550,1331.330,1324.480,1329.090,550
2019.05.24,21:00,1328.750,1335.320,1328.150,1333.190,650
2019.05.24,22:00,1333.220,1333.910,1330.790,1333.250,454
2019.05.24,23:00,1333.310,1335.290,1329.440,1333.140,590
2019.05.25,00:00,1333.130,1333.260,1330.000,1332.020,323
2019.05.27,02:00,1328.310,1331.630,1326.040,1330.190,197
2019.05.27,03:00,1330.200,1332.700,1330.200,1331.810,129
2019.05.27,04:00,1331.790,1331.790,1326.920,1328.320,458
2019.05.27,05:00,1328.330,1329.520,1327.400,1328.430,604
2019.05.27,06:00,1328.410,1328.470,1328.070,1328.140,262
2019.05.27,07:00,1328.230,1328.380,1327.880,1328.220,68
2019.05.27,08:00,1328.000,1328.640,1328.000,1328.170,124
2019.05.27,09:00,1328.020,1328.980,1328.020,1328.160,283
2019.05.27,10:00,1327.890,1329.590,1322.780,1324.670,530
2019.05.27,11:00,1324.650,1330.940,1324.470,1330.720,468
2019.05.27,12:00,1330.730,1333.490,1330.420,1332.130,311
2019.05.27,13:00,1332.120,1332.600,1330.230,1330.230,220
2019.05.27,14:00,1330.220,1330.380,1319.830,1321.440,519
2019.05.27,15:00,1321.440,1327.550,1321.250,1324.250,332
2019.05.27,16:00,1324.260,1332.420,1324.250,1331.500,462
2019.05.27,17:00,1331.510,1336.440,1331.350,1336.010,481
2019.05.27,18:00,1336.000,1336.260,1334.500,1335.440,411
2019.05.27,19:00,1335.450,1336.030,1333.680,1334.600,505
2019.05.27,20:00,1334.580,1334.580,1328.950,1328.950,357
2019.05.28,02:00,1328.870,1334.260,1328.870,1332.920,178
2019.05.28,03:00,1332.750,1334.200,1332.210,1334.200,122
2019.05.28,04:00,1334.190,1339.760,1332.200,1334.700,581
2019.05.28,05:00,1334.670,1334.970,1332.790,1333.210,476
2019.05.28,06:00,1333.220,1333.240,1330.660,1331.830,273
2019.05.28,07:00,1331.840,1332.850,1331.430,1331.820,80
2019.05.28,08:00,1331.840,1332.310,1331.790,1332.310,70
2019.05.28,09:00,1332.170,1335.830,1332.170,1335.270,167
2019.05.28,10:00,1335.360,1344.190,1333.160,1342.830,505
2019.05.28,11:00,1342.820,1343.050,1335.470,1337.160,536
2019.05.28,12:00,1337.110,1337.120,1324.790,1327.630,382
2019.05.28,13:00,1327.750,1329.240,1326.980,1327.210,101
2019.05.28,14:00,1327.370,1339.680,1326.630,1334.720,274
2019.05.28,15:00,1334.620,1344.990,1334.400,1340.080,384
2019.05.28,16:00,1341.400,1343.110,1332.000,1335.940,430
2019.05.28,17:00,1335.240,1340.490,1333.070,1333.710,491
2019.05.28,18:00,1333.910,1339.550,1332.440,1336.370,664
2019.05.28,19:00,1337.070,1340.710,1335.590,1338.760,405
2019.05.28,20:00,1338.080,1338.850,1333.590,1336.440,428
2019.05.28,21:00,1336.150,1338.260,1334.170,1338.060,123
2019.05.28,22:00,1338.330,1339.640,1335.670,1335.700,78
2019.05.28,23:00,1335.950,1338.310,1334.960,1336.160,111
2019.05.29,00:00,1335.690,1339.140,1332.240,1333.370,142
2019.05.29,02:00,1335.380,1338.630,1335.110,1337.920,183
2019.05.29,03:00,1339.120,1340.240,1334.780,1339.370,803
2019.05.29,04:00,1340.370,1341.710,1336.080,1340.160,474
2019.05.29,05:00,1340.170,1341.870,1336.010,1336.010,654
2019.05.29,06:00,1336.000,1339.850,1335.460,1335.480,351
2019.05.29,07:00,1335.350,1340.720,1335.350,1339.890,363
2019.05.29,08:00,1339.880,1344.430,1339.390,1344.430,368
2019.05.29,09:00,1344.440,1344.830,1337.960,1339.870,344
